,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
424,3,3,0.0,9000,7,7,3,3.5,7,3.5,0.5440680443502757,0.8061359493132229,3,0.9727189625036077,6,1,1956,1956,0.9478378436248188,0.9938231854706513,0.8282149855002685,1.1313869052363548,103.68526170798899,0.7978131736052377,1.0172102574831825,0.8280163845577415,1.120313614813686,1.0149867736409819,1.0,0.8393306376035904,616,1.008789213181133,0,580,1196,1.0060799923542767,0.867001075232271,1.029103908880242,0.6754150226325022,1196,0,0,1196,1,0,1,0,2,1,0.7736103604433672,6,1.013862119118048,1,0.9480673434968409,1.074564382737556,1956.0,1.1168888679613043,1,297,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,44,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,5,2008,0.9584384834985059,0.9683896829793187
425,4,2,0.0,3378,7,4,3,4.5,7,3.5,0.5440680443502757,0.7087356473291577,3,1.1610124673959046,7,0,1946,1992,0.9478378436248188,0.9938231854706513,0.9013728305733234,0.8675503295608331,103.68526170798899,0.7978131736052377,0.9335421848275682,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.9148694924363973,0,1.008789213181133,0,651,651,1.0060799923542767,0.867001075232271,1.029103908880242,1.0325525239526936,707,682,0,1389,0,0,1,1,3,1,0.7736103604433672,6,1.013862119118048,2,0.9480673434968409,0.7411578401898276,1947.0,0.7603888530823646,1,240,1.0092342322053793,1.0115851166802203,0.7314234208365282,0,0,126,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,9,2009,0.9584384834985059,0.9683896829793187
426,80,3,0.0,12800,7,7,3,4,7,3.5,0.6020599913279624,1.0311439502266588,3,0.921414341724568,7,1,1989,1989,0.9478378436248188,0.9938231854706513,0.8282149855002685,1.1313869052363548,103.68526170798899,1.2803005701234065,1.0172102574831825,1.2449090938831395,1.120313614813686,1.0149867736409819,1.0,1.3011948043848354,1518,1.008789213181133,0,0,1518,1.0060799923542767,0.867001075232271,1.029103908880242,1.0325525239526936,1644,0,0,1644,1,1,2,0,2,1,1.1724221855092622,5,1.013862119118048,1,1.1370889287206782,1.074564382737556,1989.0,1.3268356378006463,2,569,1.0092342322053793,1.0115851166802203,1.0304706033091076,80,0,0,0,396,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,8,2009,0.9584384834985059,0.9683896829793187
427,3,3,0.0,8593,7,7,4,3.5,7,3.5,0.5440680443502757,0.8061359493132229,3,0.9727189625036077,4,0,1957,1957,1.2097915475808234,0.9938231854706513,0.8258964713191288,0.8675503295608331,103.68526170798899,0.7978131736052377,1.0172102574831825,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.8118962921805785,288,1.008789213181133,0,619,907,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,907,0,0,907,0,0,1,0,3,1,0.7736103604433672,5,1.013862119118048,0,0.9480673434968409,0.7411578401898276,1964.0,0.7603888530823646,1,352,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,7,2008,0.9584384834985059,0.9683896829793187
428,3,3,0.0,6762,7,7,3,3.5,7,3.5,0.5440680443502757,1.0942099534498255,3,0.9727189625036077,7,1,2007,2007,0.9478378436248188,0.9938231854706513,1.1813590990208676,1.1313869052363548,103.68526170798899,1.2803005701234065,1.0172102574831825,1.2449090938831395,1.120313614813686,1.0149867736409819,1.0,1.3011948043848354,664,1.008789213181133,0,544,1208,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,1208,0,0,1208,1,0,2,0,2,1,1.1724221855092622,6,1.013862119118048,0,0.9480673434968409,1.074564382737556,2007.0,1.1168888679613043,2,628,1.0092342322053793,1.0115851166802203,1.0304706033091076,105,54,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,9,2007,1.5196971072384964,1.5050295829623785
429,3,3,0.0,11457,7,7,4,3.5,7,3.5,0.5440680443502757,1.3389666488560972,3,0.9727189625036077,6,1,1988,1988,0.9478378436248188,0.9938231854706513,0.9013728305733234,0.8675503295608331,103.68526170798899,0.7978131736052377,1.0172102574831825,0.8280163845577415,1.120313614813686,1.0149867736409819,1.0,1.3011948043848354,1005,1.008789213181133,0,387,1392,1.0060799923542767,0.7868778197467668,1.029103908880242,1.0325525239526936,1412,0,0,1412,1,0,2,0,3,1,1.1724221855092622,6,1.013862119118048,1,1.1370889287206782,1.074564382737556,1988.0,0.7603888530823646,2,576,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,0,169,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,3,2009,0.9584384834985059,0.9683896829793187
430,160,2,0.0,1680,7,7,3,3.5,7,3.5,0.5440680443502757,0.577564997211796,3,1.1610124673959046,6,1,1971,1971,0.9478378436248188,0.9938231854706513,0.9013728305733234,1.1313869052363548,103.68526170798899,0.7978131736052377,1.0172102574831825,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.89305770607269,387,1.008789213181133,0,96,483,1.0060799923542767,0.7868778197467668,1.029103908880242,1.0325525239526936,483,504,0,987,0,0,1,1,2,1,0.7736103604433672,4,1.013862119118048,0,0.9480673434968409,0.7411578401898276,1971.0,0.7603888530823646,1,264,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,7,2008,0.7957788201950762,0.809891970043861
431,2,2,0.0,5586,7,7,4,3,7,3.5,0.5440680443502757,0.7087356473291577,3,0.7910446288804662,6,0,1920,1998,0.9478378436248188,0.9938231854706513,0.8258964713191288,0.8675503295608331,103.68526170798899,0.7978131736052377,1.0172102574831825,0.7312082738088806,0.778017288074308,1.0149867736409819,1.0,0.9148694924363973,0,1.008789213181133,0,901,901,1.0060799923542767,0.867001075232271,1.029103908880242,1.0325525239526936,1088,110,0,1198,0,0,1,0,4,1,0.7736103604433672,7,1.013862119118048,0,0.9480673434968409,1.074564382737556,,0.7603888530823646,0,0,1.0092342322053793,1.0115851166802203,0.6358520993411112,0,98,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,9,2008,0.7670792148254003,0.809891970043861
432,160,2,0.0,1920,7,7,3,3.5,7,3.5,0.5440680443502757,0.577564997211796,3,1.1610124673959046,5,1,1971,1971,0.9478378436248188,0.9938231854706513,0.9013728305733234,1.1313869052363548,103.68526170798899,0.7978131736052377,1.0172102574831825,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.89305770607269,471,1.008789213181133,0,294,765,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,765,600,0,1365,1,0,1,1,2,1,0.7736103604433672,6,0.80911185198907,0,0.9480673434968409,0.7411578401898276,1971.0,0.7603888530823646,2,440,1.0092342322053793,1.0115851166802203,1.0304706033091076,240,36,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,8,2007,0.9584384834985059,0.9683896829793187
433,4,3,0.0,10839,7,7,4,3.5,7,3.5,0.5440680443502757,1.0659586091058746,3,1.1610124673959046,6,1,1997,1998,0.9478378436248188,0.9938231854706513,1.1813590990208676,0.8675503295608331,103.68526170798899,0.7978131736052377,1.0172102574831825,1.2449090938831395,1.120313614813686,1.0149867736409819,1.0,0.9148694924363973,0,1.008789213181133,0,926,926,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,926,678,0,1604,0,0,2,1,3,1,0.7736103604433672,7,1.013862119118048,1,1.1370889287206782,1.074564382737556,1997.0,1.3268356378006463,2,470,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,36,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,7,2008,0.9584384834985059,0.9683896829793187
434,1,2,0.0,1890,7,7,3,3.5,7,3.5,0.5440680443502757,0.5448586059974191,3,0.7465929341319681,4,0,1972,1972,0.9478378436248188,0.9938231854706513,1.2806164285916308,0.8675503295608331,103.68526170798899,0.7978131736052377,0.9335421848275682,0.8280163845577415,1.120313614813686,1.0149867736409819,1.0,0.89305770607269,495,1.008789213181133,0,135,630,1.0060799923542767,0.867001075232271,1.029103908880242,1.0325525239526936,630,0,0,630,1,0,1,0,1,1,0.7736103604433672,3,1.013862119118048,0,0.9480673434968409,1.074564382737556,,0.7603888530823646,0,0,1.0092342322053793,1.0115851166802203,1.0304706033091076,88,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,6,2008,0.9584384834985059,0.9683896829793187
435,4,3,0.0,10667,7,7,5,3.5,7,3.5,0.5440680443502757,1.0942099534498255,3,1.1610124673959046,7,0,1996,1996,0.9478378436248188,0.9938231854706513,1.1813590990208676,0.8675503295608331,103.68526170798899,1.2803005701234065,1.0172102574831825,1.2449090938831395,1.120313614813686,1.0149867736409819,1.0,1.3011948043848354,385,1.1604063538819727,344,70,799,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,827,834,0,1661,1,0,2,1,3,1,1.1724221855092622,6,1.013862119118048,1,1.1370889287206782,1.074564382737556,1996.0,1.1168888679613043,2,550,1.0092342322053793,1.0115851166802203,1.0304706033091076,158,61,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,4,2009,0.7942684619829903,0.9683896829793187
436,2,2,0.0,4400,7,7,3,3.5,7,3.5,0.5440680443502757,0.7087356473291577,3,0.7910446288804662,6,0,1920,1950,0.9478378436248188,0.9938231854706513,0.9008894684663019,0.8675503295608331,103.68526170798899,0.7978131736052377,1.0172102574831825,0.7312082738088806,0.6394608879409933,1.0149867736409819,1.0,0.9148694924363973,0,1.008789213181133,0,648,648,1.0060799923542767,0.7868778197467668,1.029103908880242,0.6754150226325022,734,384,0,1118,0,0,1,0,2,1,0.7736103604433672,6,1.013862119118048,0,0.9480673434968409,0.7411578401898276,1990.0,0.7603888530823646,2,440,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,10,2006,0.9584384834985059,0.9683896829793187
437,1,2,0.0,6000,7,7,3,3.5,7,3.5,0.5440680443502757,0.6899913031735287,3,0.6088286088199469,6,0,1926,2004,0.9478378436248188,0.9938231854706513,0.8282149855002685,0.8675503295608331,103.68526170798899,1.2803005701234065,1.0172102574831825,1.2449090938831395,0.778017288074308,1.0149867736409819,1.0,0.9148694924363973,0,1.008789213181133,0,884,884,1.0060799923542767,0.867001075232271,1.029103908880242,1.0325525239526936,904,0,0,904,0,0,1,0,2,1,0.7736103604433672,4,1.013862119118048,0,0.9480673434968409,0.7411578401898276,1926.0,0.7603888530823646,1,180,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,0,105,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,1,2009,0.9584384834985059,0.9683896829793187
438,1,3,0.0,4280,7,7,3,3.5,7,3.5,0.5440680443502757,1.1641793790583685,3,0.9727189625036077,5,0,1913,2002,0.9478378436248188,0.9938231854706513,0.8327110385359875,0.8675503295608331,103.68526170798899,0.7978131736052377,1.0172102574831825,1.2449090938831395,0.778017288074308,1.0149867736409819,1.0,0.8393306376035904,365,1.008789213181133,0,75,440,1.0060799923542767,0.7868778197467668,0.5818227829312599,1.0325525239526936,694,0,0,694,0,0,1,0,2,1,1.1724221855092622,4,1.013862119118048,1,0.9480673434968409,0.7411578401898276,1990.0,0.7603888530823646,1,352,1.193120094211997,1.0115851166802203,0.7314234208365282,0,0,34,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,3,2007,0.9584384834985059,0.9683896829793187
439,2,3,0.0,12354,7,4,3,3.5,7,3.5,0.5440680443502757,0.7087046897350063,3,0.7910446288804662,6,0,1920,2000,0.9478378436248188,0.9938231854706513,0.8282149855002685,0.8675503295608331,103.68526170798899,0.7978131736052377,1.0172102574831825,0.7312082738088806,0.778017288074308,0.6732739783961896,1.0,0.9148694924363973,0,1.008789213181133,0,684,684,1.0060799923542767,0.867001075232271,1.029103908880242,1.0325525239526936,684,512,0,1196,0,0,1,0,3,1,1.1724221855092622,7,1.013862119118048,0,0.9480673434968409,0.7411578401898276,2005.0,0.7603888530823646,2,528,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,46,0,0,0,0,0.9973908134322019,0.9889800735978997,1.0004752538286583,800,8,2009,1.1076093047792026,0.9683896829793187
440,3,3,0.0,15431,7,7,3,3.5,7,3.5,0.5440680443502757,1.748112606818039,3,0.9727189625036077,10,1,2008,2008,1.2097915475808234,0.9938231854706513,1.1813590990208676,1.4679519649033907,103.68526170798899,2.030502615962048,1.0172102574831825,1.2449090938831395,1.5210875633353251,1.0149867736409819,1.0,1.3011948043848354,1767,1.1604063538819727,539,788,3094,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,2402,0,0,2402,1,0,2,0,2,1,1.8160098289368747,10,1.013862119118048,2,0.9480673434968409,1.074564382737556,2008.0,1.3268356378006463,3,672,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,72,0,0,170,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,4,2009,0.9584384834985059,0.9683896829793187
441,2,3,0.0,12108,7,7,3,3.5,7,3.5,0.5440680443502757,0.7087046897350063,3,0.9727189625036077,4,0,1955,1955,0.9478378436248188,0.9938231854706513,1.1813590990208676,1.1313869052363548,103.68526170798899,0.7978131736052377,1.0172102574831825,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.89305770607269,133,1.008789213181133,0,1307,1440,1.0060799923542767,0.7868778197467668,0.5818227829312599,0.5951510762158928,1440,0,0,1440,0,0,2,0,4,2,0.5834872172310255,8,1.013862119118048,0,0.9480673434968409,1.074564382737556,,0.7603888530823646,0,0,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,9,2008,0.9584384834985059,0.9683896829793187
442,2,2,0.0,6240,7,7,3,3.5,7,3.5,0.5440680443502757,0.6899913031735287,3,0.7910446288804662,5,0,1930,1992,0.9478378436248188,0.9938231854706513,0.8258964713191288,0.8675503295608331,103.68526170798899,0.7978131736052377,1.0172102574831825,1.2449090938831395,0.778017288074308,1.0149867736409819,1.0,0.9148694924363973,0,1.008789213181133,0,1078,1078,1.0060799923542767,0.7868778197467668,1.029103908880242,1.0325525239526936,1128,445,0,1573,0,0,2,0,3,1,0.7736103604433672,8,1.013862119118048,1,0.9480673434968409,0.7411578401898276,1930.0,0.7603888530823646,2,360,1.0092342322053793,1.0115851166802203,0.7314234208365282,0,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,6,2008,0.9584384834985059,0.9683896829793187
443,3,3,0.0,3922,7,7,3,3.5,7,3.5,0.5440680443502757,1.0771036604853084,3,0.9727189625036077,7,1,2006,2007,0.9478378436248188,0.9938231854706513,0.8327110385359875,1.1313869052363548,103.68526170798899,1.2803005701234065,1.0172102574831825,1.2449090938831395,1.5210875633353251,1.0149867736409819,1.0,0.9148694924363973,0,1.008789213181133,0,1258,1258,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,1258,0,0,1258,0,0,2,0,2,1,1.1724221855092622,6,1.013862119118048,1,0.9480673434968409,1.074564382737556,2007.0,1.3268356378006463,3,648,1.0092342322053793,1.0115851166802203,1.0304706033091076,144,16,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,6,2007,1.5196971072384964,1.5050295829623785
444,4,3,0.0,8750,7,7,3,3.5,7,3.5,0.5440680443502757,1.0942099534498255,3,1.1610124673959046,7,1,1994,1995,0.9478378436248188,0.9938231854706513,1.1813590990208676,0.8675503295608331,103.68526170798899,1.2803005701234065,0.9335421848275682,1.2449090938831395,1.120313614813686,1.0149867736409819,1.0,1.3011948043848354,642,1.008789213181133,0,273,915,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,933,975,0,1908,1,0,2,1,4,1,1.1724221855092622,8,1.013862119118048,1,1.1370889287206782,1.074564382737556,1994.0,0.7603888530823646,2,493,1.0092342322053793,1.0115851166802203,1.0304706033091076,144,133,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,7,2008,0.9584384834985059,0.9683896829793187
445,3,3,0.0,9855,7,7,3,3.5,7,3.5,0.5440680443502757,0.7087046897350063,3,0.9727189625036077,6,1,1956,1956,1.2097915475808234,0.9938231854706513,0.8282149855002685,0.8675503295608331,103.68526170798899,0.7978131736052377,1.0172102574831825,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.9148694924363973,0,1.008789213181133,0,1436,1436,1.0060799923542767,0.6849362739730058,1.029103908880242,1.0325525239526936,1689,0,0,1689,0,0,1,0,3,1,0.7736103604433672,7,1.013862119118048,1,0.9480673434968409,1.074564382737556,1956.0,0.7603888530823646,2,480,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,11,2009,0.7957788201950762,0.9683896829793187
446,3,3,0.0,16492,7,7,4,3.5,7,3.5,0.5440680443502757,0.8061359493132229,3,0.9727189625036077,6,0,1966,2002,0.9478378436248188,0.9938231854706513,1.0754571847836907,0.8675503295608331,103.68526170798899,1.2803005701234065,1.0172102574831825,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.89305770607269,247,0.911541231075681,713,557,1517,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,1888,0,0,1888,0,0,2,1,2,1,1.1724221855092622,6,0.9307551417874438,1,0.9480673434968409,1.074564382737556,1966.0,1.3268356378006463,2,578,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,6,2010,0.9584384834985059,0.9683896829793187
447,4,3,0.0,11214,7,7,4,3.5,7,3.5,0.5440680443502757,1.0659586091058746,3,1.1610124673959046,7,1,1998,1999,0.9478378436248188,0.9938231854706513,1.1813590990208676,0.8675503295608331,103.68526170798899,1.2803005701234065,1.0172102574831825,1.2449090938831395,1.120313614813686,1.0149867736409819,1.0,0.9148694924363973,0,1.008789213181133,0,930,930,1.0060799923542767,0.867001075232271,1.029103908880242,1.0325525239526936,956,930,0,1886,0,0,2,1,4,1,1.1724221855092622,10,1.013862119118048,1,1.1370889287206782,1.074564382737556,1998.0,1.3268356378006463,2,431,1.0092342322053793,1.0115851166802203,1.0304706033091076,89,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,7,2006,0.9584384834985059,0.9683896829793187
448,2,2,0.0,8600,7,7,3,3,7,3.5,0.5440680443502757,0.5534110212516591,3,0.7910446288804662,6,0,1937,1950,0.9478378436248188,0.9938231854706513,0.8258964713191288,0.8675503295608331,103.68526170798899,0.7978131736052377,1.0172102574831825,0.7312082738088806,0.778017288074308,1.0149867736409819,1.0,0.9148694924363973,0,1.008789213181133,0,780,780,1.0060799923542767,0.7868778197467668,1.029103908880242,1.0325525239526936,780,596,0,1376,0,0,2,0,3,1,0.7736103604433672,7,1.013862119118048,1,0.9480673434968409,0.7411578401898276,1937.0,0.7603888530823646,1,198,1.0092342322053793,1.0115851166802203,0.6358520993411112,0,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,6,2006,0.9584384834985059,0.9683896829793187
449,2,2,0.0,6000,7,7,3,3.5,7,3.5,0.5440680443502757,0.7087356473291577,3,0.7910446288804662,3,0,1948,2002,0.9478378436248188,0.9938231854706513,0.8258964713191288,0.8675503295608331,103.68526170798899,0.7978131736052377,0.9335421848275682,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.89305770607269,331,1.008789213181133,0,318,649,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,679,504,0,1183,0,0,1,1,2,1,0.7736103604433672,6,1.013862119118048,0,0.9480673434968409,0.7411578401898276,1981.0,0.7603888530823646,1,308,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,176,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,6,2007,0.9584384834985059,0.9683896829793187
450,1,2,0.0,5684,7,7,3,3.5,7,3.5,0.5440680443502757,0.7087356473291577,3,0.9727189625036077,6,0,1930,2005,1.2097915475808234,0.9938231854706513,0.8282149855002685,0.8675503295608331,103.68526170798899,0.7978131736052377,1.0172102574831825,0.7312082738088806,0.778017288074308,1.0149867736409819,1.0,0.9148694924363973,0,1.008789213181133,0,813,813,1.0060799923542767,1.1878897223295897,1.029103908880242,0.6754150226325022,813,0,0,813,0,0,1,0,2,1,1.1724221855092622,5,1.013862119118048,0,0.9480673434968409,0.7411578401898276,1932.0,0.7603888530823646,1,270,0.6830230894644236,0.6337235833930577,0.6358520993411112,0,113,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,6,2006,0.9584384834985059,0.9683896829793187
451,3,3,0.0,70761,7,7,4,4,7,3.5,0.6020599913279624,1.1749061657772009,3,0.9727189625036077,7,1,1975,1975,0.9478378436248188,2.1570164738264577,0.9724807464582694,0.8675503295608331,103.68526170798899,0.7978131736052377,1.0172102574831825,0.8280163845577415,1.120313614813686,1.0149867736409819,1.0,0.89305770607269,655,1.008789213181133,0,878,1533,1.0060799923542767,0.7868778197467668,1.029103908880242,1.0325525239526936,1533,0,0,1533,1,0,2,0,2,1,1.1724221855092622,5,1.013862119118048,2,1.1370889287206782,1.074564382737556,1975.0,0.7603888530823646,2,576,1.0092342322053793,1.0115851166802203,1.0304706033091076,200,54,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,12,2006,0.9584384834985059,0.9683896829793187
452,4,3,0.0,9303,7,7,4,3.5,7,3.5,0.5440680443502757,1.3389666488560972,3,1.1610124673959046,6,1,1996,1997,1.2097915475808234,0.9938231854706513,1.1813590990208676,1.1313869052363548,103.68526170798899,1.2803005701234065,1.0172102574831825,1.2449090938831395,1.5210875633353251,1.0149867736409819,1.0,0.89305770607269,742,1.008789213181133,0,130,872,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,888,868,0,1756,1,0,2,1,3,1,0.7736103604433672,7,1.013862119118048,0,0.9480673434968409,1.074564382737556,1996.0,1.3268356378006463,2,422,1.0092342322053793,1.0115851166802203,1.0304706033091076,144,122,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,7,2007,0.9584384834985059,0.9683896829793187
453,4,3,0.0,9000,7,7,3,3.5,7,3.5,0.5440680443502757,1.2457348410731335,3,1.1610124673959046,8,1,2008,2008,0.9478378436248188,0.9938231854706513,1.1813590990208676,0.8675503295608331,103.68526170798899,1.2803005701234065,1.0172102574831825,1.2449090938831395,1.120313614813686,1.0149867736409819,1.0,0.9148694924363973,0,1.008789213181133,0,768,768,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,786,804,0,1590,0,0,2,1,3,1,1.1724221855092622,6,1.013862119118048,0,0.9480673434968409,1.074564382737556,2008.0,1.1168888679613043,2,676,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,30,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,6,2009,0.9584384834985059,0.9683896829793187
454,2,3,0.0,9297,7,7,3,3.5,7,3.5,0.5440680443502757,0.8637469019585565,3,0.9727189625036077,5,1,1976,1976,0.9478378436248188,0.9938231854706513,0.9724807464582694,0.8675503295608331,103.68526170798899,0.7978131736052377,1.0172102574831825,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.89305770607269,1606,1.008789213181133,0,122,1728,1.0060799923542767,0.7868778197467668,1.029103908880242,1.0325525239526936,1728,0,0,1728,2,0,2,0,4,2,0.7736103604433672,8,1.013862119118048,0,0.9480673434968409,0.7411578401898276,1976.0,0.7603888530823646,2,560,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,7,2006,0.9584384834985059,0.8268793452516029
455,3,3,0.0,9600,7,7,3,3.5,7,3.5,0.5440680443502757,1.044930460263283,3,0.9727189625036077,7,0,1973,1973,1.2097915475808234,0.9938231854706513,0.9013728305733234,1.1313869052363548,103.68526170798899,0.7978131736052377,1.0172102574831825,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.89305770607269,916,1.008789213181133,0,326,1242,1.0060799923542767,0.6849362739730058,1.029103908880242,1.0325525239526936,1242,0,0,1242,0,0,1,1,3,1,0.7736103604433672,6,1.013862119118048,1,1.1370889287206782,1.074564382737556,1973.0,0.7603888530823646,2,528,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,9,2007,0.9584384834985059,0.9683896829793187
456,3,2,0.0,4571,7,4,3,3.5,7,3.5,0.5440680443502757,0.7087356473291577,3,1.1610124673959046,5,1,1916,1950,0.9478378436248188,0.9938231854706513,0.5935487518280967,0.8675503295608331,103.68526170798899,0.7978131736052377,1.0172102574831825,0.7312082738088806,0.778017288074308,1.0149867736409819,1.0,0.9148694924363973,0,1.008789213181133,0,624,624,1.0060799923542767,0.6849362739730058,0.5818227829312599,1.0325525239526936,624,720,0,1344,0,0,1,0,4,1,0.7736103604433672,7,1.013862119118048,0,0.9480673434968409,0.7411578401898276,1916.0,0.7603888530823646,3,513,0.6830230894644236,0.6337235833930577,1.0304706033091076,0,0,96,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,5,2008,0.7957788201950762,0.809891970043861
457,3,3,0.0,53227,7,7,4,4,7,3.5,0.6020599913279624,1.1749061657772009,3,0.9727189625036077,4,0,1954,1994,1.0761038751807124,1.0247907257293916,0.9724807464582694,0.8675503295608331,103.68526170798899,0.7978131736052377,1.0172102574831825,0.8280163845577415,1.120313614813686,1.0149867736409819,1.0,0.8262915501396416,1116,1.008789213181133,0,248,1364,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,1663,0,0,1663,1,0,1,0,2,1,1.1724221855092622,6,0.80911185198907,2,0.9480673434968409,1.074564382737556,1954.0,1.3268356378006463,2,529,1.0092342322053793,1.0115851166802203,1.0304706033091076,224,137,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,3,2008,0.9584384834985059,0.9683896829793187
