,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
88,2,2,0.0,6240,7,7,3,3.5,7,3.5,0.5440680443502757,3,3,0.7910446288804662,5,0,1936,1980,0.9478378436248188,0.9938231854706513,1.1813590990208676,0.8675503295608331,100.70914127423822,0.7978131736052377,1.0172102574831825,0.8280163845577415,0.778017288074308,0.6732739783961896,1.0,0.8118962921805785,1.008789213181133,1.0060799923542767,0.867001075232271,1.029103908880242,1.0325525239526936,548,492,0,1040,1,0,2,1,0.7736103604433672,5,1.013862119118048,0,0.9480673434968409,0.7411578401898276,1.3268356378006463,1.0092342322053793,1.0115851166802203,0.7314234208365282,306,0,32,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,5,2010,0.9584384834985059,0.9683896829793187
89,2,2,0.0,6240,7,7,3,3.5,7,3.5,0.5440680443502757,3,3,0.7910446288804662,5,1,1930,1950,0.9478378436248188,0.9938231854706513,0.8258964713191288,0.8675503295608331,100.70914127423822,0.7978131736052377,1.0172102574831825,0.7312082738088806,0.778017288074308,1.0149867736409819,1.0,0.8393306376035904,1.008789213181133,1.0060799923542767,0.7868778197467668,1.029103908880242,0.5951510762158928,928,608,0,1536,2,0,4,1,0.7736103604433672,7,1.013862119118048,1,0.9480673434968409,0.7411578401898276,0.7603888530823646,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,10,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,3,2010,0.9584384834985059,0.9683896829793187
90,1,2,0.0,6120,7,7,3,3.5,7,3.5,0.5440680443502757,3,3,0.9727189625036077,6,1,1923,1950,0.9478378436248188,0.9938231854706513,0.8282149855002685,0.8675503295608331,100.70914127423822,0.7978131736052377,1.0172102574831825,0.7312082738088806,0.6394608879409933,0.6732739783961896,1.0,0.89305770607269,1.008789213181133,1.0060799923542767,0.7868778197467668,1.029103908880242,1.0325525239526936,1068,0,0,1068,1,0,2,1,0.7736103604433672,5,1.013862119118048,1,0.9480673434968409,0.7411578401898276,0.7603888530823646,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,0,128,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,3,2010,0.9584384834985059,0.9683896829793187
91,2,2,0.0,8094,7,4,3,3.5,7,3.5,0.5440680443502757,3,3,0.7910446288804662,4,1,1915,1950,0.9478378436248188,0.9938231854706513,0.8258964713191288,0.8675503295608331,100.70914127423822,0.7978131736052377,0.5670708860408352,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.9148694924363973,1.008789213181133,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,888,1074,0,1962,1,1,4,1,0.7736103604433672,9,1.013862119118048,1,1.1370889287206782,0.7411578401898276,0.7603888530823646,1.0092342322053793,1.0115851166802203,1.0304706033091076,160,0,364,0,0,0,0.9973908134322019,0.9889800735978997,1.0004752538286583,0,6,2010,0.9584384834985059,0.9683896829793187
92,3,2,0.0,12900,7,4,3,3.5,7,3.5,0.5440680443502757,3,3,1.1610124673959046,6,0,1912,2009,0.9478378436248188,0.9938231854706513,0.8282149855002685,0.8675503295608331,100.70914127423822,1.2803005701234065,0.9335421848275682,1.2449090938831395,0.778017288074308,1.0149867736409819,1.0,0.9148694924363973,1.008789213181133,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,780,780,0,1560,1,1,3,1,1.1724221855092622,7,1.013862119118048,0,0.9480673434968409,1.074564382737556,0.7603888530823646,1.0092342322053793,1.0115851166802203,0.6358520993411112,344,0,0,0,168,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,5,2010,0.9584384834985059,0.9683896829793187
93,3,2,0.0,3068,7,4,3,3.5,7,3.5,0.5440680443502757,3,3,1.1610124673959046,6,0,1920,1993,0.9478378436248188,0.9938231854706513,1.1813590990208676,0.8675503295608331,100.70914127423822,0.7978131736052377,0.9335421848275682,0.7312082738088806,0.778017288074308,1.0149867736409819,1.0,0.9148694924363973,1.008789213181133,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,662,662,0,1324,1,0,3,1,0.7736103604433672,6,1.013862119118048,0,0.9480673434968409,0.7411578401898276,0.7603888530823646,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,0,112,0,0,0,0.9973908134322019,0.9889800735978997,1.0004752538286583,0,2,2010,0.9584384834985059,0.9683896829793187
94,3,3,0.0,15263,7,7,4,3.5,7,3.5,0.5440680443502757,4,3,0.9727189625036077,5,1,1959,1959,0.9478378436248188,0.9938231854706513,0.9013728305733234,1.1313869052363548,100.70914127423822,0.7978131736052377,1.0172102574831825,0.8280163845577415,1.120313614813686,1.0149867736409819,1.0,0.8118962921805785,1.008789213181133,1.0060799923542767,0.867001075232271,1.029103908880242,1.0325525239526936,1675,0,0,1675,2,0,3,1,0.7736103604433672,8,1.013862119118048,2,0.9480673434968409,1.074564382737556,0.7603888530823646,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,132,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,5,2010,0.9584384834985059,0.9683896829793187
95,2,3,0.0,10632,7,7,4,3.5,7,3.5,0.5440680443502757,4,3,0.7910446288804662,5,0,1917,1950,0.9478378436248188,0.9938231854706513,0.8282149855002685,0.8675503295608331,100.70914127423822,0.7978131736052377,1.0172102574831825,0.7312082738088806,1.120313614813686,0.6732739783961896,1.0,0.9148694924363973,1.008789213181133,1.0060799923542767,0.867001075232271,0.5818227829312599,1.0325525239526936,725,499,0,1224,1,1,3,1,0.7736103604433672,6,0.9307551417874438,0,0.9480673434968409,0.7411578401898276,0.7603888530823646,0.6830230894644236,0.6337235833930577,0.6358520993411112,0,0,248,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,1,2010,0.7957788201950762,0.9683896829793187
96,2,3,0.0,9900,7,7,3,3.5,7,3.5,0.5440680443502757,3,3,0.7910446288804662,5,0,1915,1950,0.9478378436248188,0.9938231854706513,0.8282149855002685,0.8675503295608331,100.70914127423822,0.4863178902432715,0.5670708860408352,0.7312082738088806,0.778017288074308,1.0149867736409819,1.0,0.8118962921805785,1.008789213181133,1.0060799923542767,0.7868778197467668,0.5818227829312599,1.0325525239526936,1212,180,0,1392,1,0,3,1,0.7736103604433672,6,1.013862119118048,0,0.9480673434968409,1.074564382737556,0.7603888530823646,1.0092342322053793,1.0115851166802203,0.6358520993411112,0,0,168,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,2,2010,0.7670792148254003,0.9683896829793187
97,2,3,0.0,6001,7,7,4,3,7,3.5,0.6020599913279624,3,3,0.7910446288804662,6,1,1940,1950,0.9478378436248188,0.9938231854706513,1.1813590990208676,0.8675503295608331,100.70914127423822,0.7978131736052377,1.0172102574831825,0.8280163845577415,0.6394608879409933,1.0149867736409819,1.0,0.8393306376035904,1.008789213181133,1.0060799923542767,1.1878897223295897,0.5818227829312599,1.0325525239526936,600,319,0,919,1,0,3,1,0.7736103604433672,5,1.013862119118048,0,0.9480673434968409,0.7411578401898276,0.7603888530823646,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,0,45,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,3,2010,0.9584384834985059,0.9683896829793187
98,3,3,0.0,6449,7,7,4,3.5,7,3.5,0.5440680443502757,3,3,1.1610124673959046,4,0,1907,1950,0.8230605053002708,0.9938231854706513,0.8282149855002685,0.8675503295608331,100.70914127423822,0.7978131736052377,1.0172102574831825,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.8118962921805785,1.008789213181133,0.9210207010106236,0.7868778197467668,0.5818227829312599,1.0325525239526936,942,942,0,1884,1,1,4,1,0.7736103604433672,7,1.013862119118048,0,0.9480673434968409,1.074564382737556,0.7603888530823646,1.0092342322053793,1.0115851166802203,0.6358520993411112,0,0,239,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,3,2010,0.9584384834985059,0.809891970043861
99,2,2,0.0,6048,7,7,3,3.5,7,3.5,0.5440680443502757,3,3,0.7910446288804662,5,0,1910,1950,0.9478378436248188,0.9938231854706513,0.8282149855002685,0.8675503295608331,100.70914127423822,0.7978131736052377,0.9335421848275682,0.7312082738088806,0.778017288074308,1.0149867736409819,1.0,0.8393306376035904,1.008789213181133,1.0060799923542767,0.867001075232271,1.029103908880242,1.0325525239526936,936,744,0,1680,2,0,2,2,0.7736103604433672,7,1.013862119118048,1,0.9480673434968409,0.7411578401898276,0.7603888530823646,1.0092342322053793,0.6337235833930577,0.7314234208365282,56,144,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,6,2010,0.7957788201950762,0.9683896829793187
100,2,3,0.0,10773,7,7,3,3.5,7,3.5,0.5440680443502757,7,3,0.9727189625036077,4,0,1967,1967,0.9478378436248188,1.0247907257293916,0.9724807464582694,1.1313869052363548,100.70914127423822,0.4863178902432715,0.5670708860408352,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.89305770607269,1.008789213181133,1.0060799923542767,0.7868778197467668,0.5818227829312599,1.0325525239526936,1832,0,0,1832,2,0,4,2,0.7736103604433672,8,1.013862119118048,0,0.9480673434968409,1.074564382737556,0.7603888530823646,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,58,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,5,2010,0.9584384834985059,0.9683896829793187
101,3,3,0.0,7800,7,7,3,3.5,7,3.5,0.5440680443502757,7,3,0.9727189625036077,5,0,1966,2008,1.2097915475808234,0.9938231854706513,0.9013728305733234,1.1313869052363548,100.70914127423822,0.7978131736052377,1.0172102574831825,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.8262915501396416,0.911541231075681,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,892,0,0,892,1,0,3,1,1.1724221855092622,5,1.013862119118048,0,0.9480673434968409,0.7411578401898276,0.7603888530823646,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,6,2010,0.9584384834985059,0.9683896829793187
102,3,3,0.0,7832,7,7,3,3.5,7,3.5,0.5440680443502757,7,3,0.9727189625036077,5,1,1968,1968,1.2097915475808234,0.9938231854706513,0.9013728305733234,0.8675503295608331,100.70914127423822,0.7978131736052377,1.0172102574831825,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,1.3011948043848354,1.008789213181133,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,864,0,0,864,1,0,2,1,0.7736103604433672,4,1.013862119118048,0,0.9480673434968409,0.7411578401898276,0.7603888530823646,1.0092342322053793,1.0115851166802203,1.0304706033091076,226,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,5,2010,0.9584384834985059,0.9683896829793187
103,2,3,0.0,7424,7,7,4,3.5,7,3.5,0.5440680443502757,7,3,0.7465929341319681,5,1,1978,1978,0.9478378436248188,0.9938231854706513,0.9724807464582694,0.8675503295608331,100.70914127423822,0.7978131736052377,1.0172102574831825,0.8280163845577415,1.120313614813686,1.0149867736409819,1.0,1.3011948043848354,1.008789213181133,1.0060799923542767,0.7868778197467668,1.029103908880242,1.0325525239526936,1373,0,0,1373,1,0,3,1,0.7736103604433672,5,1.013862119118048,2,1.1370889287206782,1.074564382737556,1.3268356378006463,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,5,2010,0.9584384834985059,0.9683896829793187
104,4,3,0.0,11227,7,7,3,3.5,7,3.5,0.5440680443502757,7,3,1.1610124673959046,5,1,1968,1968,0.9478378436248188,0.9938231854706513,0.9013728305733234,0.8675503295608331,100.70914127423822,0.7978131736052377,0.9335421848275682,0.8280163845577415,0.778017288074308,0.9641913762741758,1.0,0.8118962921805785,1.1604063538819727,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,720,720,0,1440,1,1,4,1,0.7736103604433672,7,1.013862119118048,2,1.1370889287206782,1.074564382737556,0.7603888530823646,1.0092342322053793,1.0115851166802203,1.0304706033091076,192,38,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,3,2010,0.9584384834985059,0.9683896829793187
105,3,3,0.0,20062,7,7,4,4,7,3.5,0.6020599913279624,4,3,0.9727189625036077,7,0,1977,2001,1.2097915475808234,0.9938231854706513,0.8282149855002685,0.8675503295608331,100.70914127423822,1.2803005701234065,0.9335421848275682,0.8280163845577415,1.120313614813686,1.0149867736409819,1.0,0.89305770607269,1.008789213181133,1.0060799923542767,0.867001075232271,1.029103908880242,1.0325525239526936,1483,0,0,1483,1,1,1,1,0.7736103604433672,4,1.013862119118048,2,1.1370889287206782,1.074564382737556,1.1168888679613043,1.0092342322053793,1.0115851166802203,1.0304706033091076,496,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,4,2010,0.9584384834985059,0.9683896829793187
106,1,3,0.0,9259,7,7,3,3.5,7,3.5,0.5440680443502757,7,3,0.9727189625036077,4,0,1927,1950,0.9478378436248188,0.9938231854706513,0.8282149855002685,0.8675503295608331,100.70914127423822,0.7978131736052377,1.0172102574831825,0.7312082738088806,0.6394608879409933,1.0149867736409819,1.0,0.9148694924363973,1.008789213181133,1.0060799923542767,0.7868778197467668,0.5818227829312599,1.0325525239526936,756,0,0,756,1,0,2,1,0.7736103604433672,4,1.013862119118048,0,0.9480673434968409,0.7411578401898276,0.7603888530823646,1.0092342322053793,1.0115851166802203,0.6358520993411112,80,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,6,2010,0.9584384834985059,0.9683896829793187
107,4,3,0.0,17082,7,7,4,4,7,3.5,0.6020599913279624,4,3,1.1610124673959046,6,1,1978,1992,0.9478378436248188,0.9938231854706513,1.1813590990208676,1.1313869052363548,100.70914127423822,0.7978131736052377,1.0172102574831825,1.2449090938831395,1.120313614813686,1.0149867736409819,1.0,0.89305770607269,1.008789213181133,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,1117,864,0,1981,2,1,4,1,1.1724221855092622,8,1.013862119118048,1,1.1370889287206782,1.074564382737556,1.3268356378006463,1.0092342322053793,1.0115851166802203,1.0304706033091076,336,104,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,5,2010,0.9584384834985059,0.9683896829793187
108,2,3,0.0,18600,7,7,3,3.5,7,3.5,0.5440680443502757,3,3,0.7910446288804662,3,0,1938,1990,0.9478378436248188,0.9938231854706513,0.8282149855002685,0.8675503295608331,100.70914127423822,0.7978131736052377,1.0172102574831825,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.8262915501396416,0.908484656128089,1.0060799923542767,0.7868778197467668,1.029103908880242,0.6754150226325022,1052,558,0,1610,2,0,4,1,0.5834872172310255,8,1.013862119118048,1,0.9480673434968409,1.074564382737556,1.1168888679613043,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,0,60,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,450,6,2010,0.9584384834985059,0.9683896829793187
109,3,3,0.0,11479,7,7,3,3.5,7,3.5,0.5440680443502757,3,3,0.9727189625036077,6,0,1950,1987,0.9478378436248188,0.9938231854706513,0.8282149855002685,0.8675503295608331,100.70914127423822,0.7978131736052377,1.0172102574831825,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,1.3011948043848354,0.911541231075681,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,1074,0,0,1074,1,0,3,1,1.1724221855092622,6,1.013862119118048,1,1.1370889287206782,1.074564382737556,0.7603888530823646,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,52,52,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,6,2010,0.9584384834985059,0.9683896829793187
110,2,3,0.0,9350,7,7,3,3,7,3.5,0.5440680443502757,3,3,0.7910446288804662,4,0,1947,1979,0.9478378436248188,0.9938231854706513,0.8327110385359875,0.8675503295608331,100.70914127423822,0.7978131736052377,1.0172102574831825,0.8280163845577415,0.778017288074308,0.6732739783961896,1.0,0.8393306376035904,1.008789213181133,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,1169,0,362,1531,1,0,3,1,0.7736103604433672,8,1.013862119118048,1,1.1370889287206782,0.7411578401898276,0.7603888530823646,0.6830230894644236,1.0115851166802203,1.0304706033091076,0,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,6,2010,0.9584384834985059,0.9683896829793187
111,3,3,0.0,9525,7,7,3,3.5,7,3.5,0.5440680443502757,3,3,0.9727189625036077,5,0,1954,1998,0.9478378436248188,0.9938231854706513,0.8327110385359875,0.8675503295608331,100.70914127423822,0.7978131736052377,1.0172102574831825,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.8262915501396416,1.008789213181133,1.0060799923542767,0.7868778197467668,1.029103908880242,1.0325525239526936,1172,0,0,1172,1,0,3,1,0.7736103604433672,5,1.013862119118048,0,0.9480673434968409,1.074564382737556,1.3268356378006463,1.0092342322053793,1.0115851166802203,1.0304706033091076,240,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,6,2010,0.9584384834985059,0.9683896829793187
112,3,3,0.0,17485,7,7,5,3.5,7,3.5,0.5440680443502757,3,3,0.9727189625036077,7,1,2009,2010,0.9478378436248188,0.9938231854706513,1.1813590990208676,1.4679519649033907,100.70914127423822,1.2803005701234065,1.0172102574831825,1.2449090938831395,1.120313614813686,1.0149867736409819,1.0,1.3011948043848354,1.008789213181133,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,1508,0,0,1508,1,0,1,1,1.1724221855092622,5,1.013862119118048,2,1.1370889287206782,1.074564382737556,1.1168888679613043,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,1,2010,1.4901515473250813,1.5050295829623785
113,3,3,0.0,11200,7,7,4,3.5,7,3.5,0.5440680443502757,3,3,0.9727189625036077,5,0,1964,1964,0.9478378436248188,0.9938231854706513,0.8282149855002685,0.8675503295608331,100.70914127423822,0.7978131736052377,0.5670708860408352,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.9148694924363973,1.008789213181133,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,1298,0,0,1298,2,0,3,1,0.7736103604433672,5,1.013862119118048,0,0.9480673434968409,0.7411578401898276,0.7603888530823646,1.0092342322053793,0.6337235833930577,0.6358520993411112,0,144,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,6,2010,0.7957788201950762,0.9683896829793187
114,3,3,0.0,11980,7,7,3,4,7,3.5,0.6020599913279624,4,3,0.9727189625036077,7,1,1987,1987,0.9478378436248188,0.9938231854706513,0.9724807464582694,1.1313869052363548,100.70914127423822,1.2803005701234065,1.0172102574831825,0.8280163845577415,1.120313614813686,1.0149867736409819,1.0,1.3011948043848354,1.008789213181133,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,1433,0,0,1433,1,1,1,1,1.1724221855092622,4,1.013862119118048,2,1.1370889287206782,1.074564382737556,1.1168888679613043,1.193120094211997,0.9945213943256745,1.0304706033091076,0,278,0,0,266,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,6,2010,0.9584384834985059,0.9683896829793187
115,4,3,0.0,12361,7,7,4,3.5,7,3.5,0.5440680443502757,4,3,1.1610124673959046,6,0,1993,1993,0.9478378436248188,0.9938231854706513,1.1813590990208676,1.1313869052363548,100.70914127423822,1.2803005701234065,0.9335421848275682,1.2449090938831395,1.120313614813686,1.0149867736409819,1.0,1.3011948043848354,1.008789213181133,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,964,838,0,1802,2,1,3,1,1.1724221855092622,8,1.013862119118048,1,0.9480673434968409,0.8361835803084671,1.1168888679613043,1.0092342322053793,1.0115851166802203,1.0304706033091076,450,92,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,5,2010,0.9584384834985059,0.9683896829793187
116,3,3,0.0,7360,7,7,3,3.5,7,3.5,0.5440680443502757,4,3,0.9727189625036077,7,1,2010,2010,0.9478378436248188,0.9938231854706513,1.1813590990208676,1.4679519649033907,100.70914127423822,1.2803005701234065,1.0172102574831825,1.2449090938831395,1.120313614813686,1.0149867736409819,1.0,1.3011948043848354,1.008789213181133,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,1222,0,0,1222,2,0,2,1,1.1724221855092622,6,1.013862119118048,0,0.9480673434968409,1.074564382737556,1.1168888679613043,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,54,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,3,2010,0.9584384834985059,0.9683896829793187
117,2,3,0.0,14235,7,7,4,3.5,7,3.5,0.5440680443502757,4,3,0.7910446288804662,6,0,1900,1993,0.9478378436248188,0.9938231854706513,0.8282149855002685,0.8675503295608331,100.70914127423822,0.7978131736052377,1.0172102574831825,1.2449090938831395,0.6394608879409933,0.9641913762741758,1.0,0.9148694924363973,1.008789213181133,1.0060799923542767,0.7868778197467668,1.029103908880242,1.0325525239526936,831,614,0,1445,2,0,3,1,0.7736103604433672,6,1.013862119118048,0,0.9480673434968409,0.7411578401898276,0.7603888530823646,1.0092342322053793,1.0115851166802203,0.6358520993411112,0,59,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,3,2010,0.9584384834985059,0.9683896829793187
118,2,3,0.0,11105,7,7,3,3.5,7,3.5,0.5440680443502757,4,3,0.7465929341319681,5,1,1996,1996,0.9478378436248188,0.9938231854706513,1.1813590990208676,0.8675503295608331,100.70914127423822,0.7978131736052377,0.9335421848275682,1.2449090938831395,1.120313614813686,0.6732739783961896,1.0,1.3011948043848354,1.008789213181133,1.0060799923542767,0.867001075232271,1.029103908880242,1.0325525239526936,965,0,0,965,1,0,2,1,0.7736103604433672,4,1.013862119118048,0,0.9480673434968409,1.074564382737556,0.7603888530823646,1.193120094211997,1.0115851166802203,1.0304706033091076,71,0,0,0,0,0,0.9973908134322019,0.9889800735978997,1.0004752538286583,0,7,2010,0.9584384834985059,0.9683896829793187
119,4,3,0.0,9337,7,7,4,3.5,7,3.5,0.5440680443502757,4,3,1.1610124673959046,7,1,1997,1998,0.9478378436248188,0.9938231854706513,1.1813590990208676,0.8675503295608331,100.70914127423822,0.7978131736052377,1.0172102574831825,1.2449090938831395,1.120313614813686,1.0149867736409819,1.0,0.89305770607269,1.008789213181133,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,892,800,0,1692,2,1,3,1,0.7736103604433672,8,1.013862119118048,1,1.1370889287206782,1.074564382737556,1.1168888679613043,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,39,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,4,2010,0.9584384834985059,0.9683896829793187
120,3,3,0.0,15240,7,7,4,3.5,7,4,0.5440680443502757,4,3,0.9727189625036077,5,0,1977,2004,0.9478378436248188,0.9938231854706513,1.2806164285916308,0.8675503295608331,100.70914127423822,1.2803005701234065,0.9335421848275682,0.8280163845577415,1.120313614813686,1.0149867736409819,1.0,1.3011948043848354,0.911541231075681,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,1026,0,0,1026,1,1,3,1,0.7736103604433672,5,1.013862119118048,0,0.9480673434968409,1.074564382737556,0.7603888530823646,1.0092342322053793,1.0115851166802203,1.0304706033091076,316,85,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,6,2010,0.9584384834985059,0.9683896829793187
121,3,3,0.0,7480,7,7,3,3.5,7,3.5,0.5440680443502757,4,3,0.9727189625036077,5,0,1972,1972,0.9478378436248188,0.9938231854706513,0.8282149855002685,0.8675503295608331,100.70914127423822,0.7978131736052377,1.0172102574831825,0.8280163845577415,0.778017288074308,1.0149867736409819,1.0,0.89305770607269,1.008789213181133,1.0060799923542767,0.7868778197467668,1.029103908880242,1.0325525239526936,876,0,0,876,1,0,3,1,0.7736103604433672,5,1.013862119118048,0,0.9480673434968409,0.7411578401898276,0.7603888530823646,1.0092342322053793,1.0115851166802203,1.0304706033091076,0,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,6,2010,0.9584384834985059,0.9683896829793187
122,3,3,0.0,10389,7,7,3,3.5,7,3.5,0.5440680443502757,4,3,0.9727189625036077,8,1,2003,2003,1.2097915475808234,0.9938231854706513,1.2806164285916308,1.1313869052363548,100.70914127423822,1.2803005701234065,1.0172102574831825,1.2449090938831395,1.120313614813686,1.0149867736409819,1.0,1.3011948043848354,1.008789213181133,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,1978,0,0,1978,2,1,3,1,1.1724221855092622,8,1.013862119118048,1,0.9480673434968409,1.074564382737556,1.1168888679613043,1.0092342322053793,1.0115851166802203,1.0304706033091076,188,25,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,5,2010,0.9584384834985059,0.9683896829793187
123,4,3,0.0,9375,7,7,3,3.5,7,3.5,0.5440680443502757,4,3,1.1610124673959046,7,1,1997,1997,0.9478378436248188,0.9938231854706513,1.1813590990208676,0.8675503295608331,100.70914127423822,1.2803005701234065,1.0172102574831825,1.2449090938831395,1.120313614813686,1.0149867736409819,1.0,0.9148694924363973,1.008789213181133,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,1044,1054,0,2098,2,1,4,1,1.1724221855092622,9,1.013862119118048,1,1.1370889287206782,1.074564382737556,1.3268356378006463,1.0092342322053793,1.0115851166802203,1.0304706033091076,331,38,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,4,2010,0.9584384834985059,0.9683896829793187
124,3,2,0.0,4435,7,7,3,3.5,7,3.5,0.5440680443502757,4,3,0.9727189625036077,6,1,2003,2003,0.9478378436248188,0.9938231854706513,1.1813590990208676,1.1313869052363548,100.70914127423822,1.2803005701234065,1.0172102574831825,1.2449090938831395,1.120313614813686,1.0149867736409819,1.0,1.3011948043848354,1.008789213181133,1.0060799923542767,1.1878897223295897,1.029103908880242,1.0325525239526936,848,0,0,848,1,0,1,1,1.1724221855092622,4,1.013862119118048,0,0.9480673434968409,1.074564382737556,1.3268356378006463,1.0092342322053793,1.0115851166802203,1.0304706033091076,140,0,0,0,0,0,0.9973908134322019,1.0116663229381453,1.0004752538286583,0,4,2010,0.9584384834985059,0.9683896829793187
